[quark]
{2 JetPt Rho 1 x TMath::Exp(-1.*x*[0]/[1])*TMath::Power(x,[0]-1)*TMath::Power([1]/[0],-1.*[0])/TMath::Gamma([0]) Correction QGL_axis2_QC_quark}
101 127 1 2 4 0 100 40.485 3.278
101 127 2 3 4 0 100 43.310 3.254
101 127 3 4 4 0 100 42.661 3.238
101 127 4 5 4 0 100 43.430 3.232
101 127 5 6 4 0 100 42.837 3.219
101 127 6 7 4 0 100 42.829 3.213
101 127 7 8 4 0 100 43.646 3.210
101 127 8 9 4 0 100 42.798 3.203
101 127 9 10 4 0 100 43.336 3.195
101 127 10 11 4 0 100 43.594 3.193
101 127 11 12 4 0 100 43.292 3.187
101 127 12 13 4 0 100 43.033 3.182
101 127 13 14 4 0 100 43.058 3.173
101 127 14 15 4 0 100 42.860 3.176
101 127 15 16 4 0 100 43.076 3.168
101 127 16 17 4 0 100 43.999 3.163
101 127 17 18 4 0 100 44.405 3.155
101 127 18 19 4 0 100 43.469 3.156
101 127 19 20 4 0 100 42.919 3.154
101 127 20 21 4 0 100 43.288 3.139
101 127 21 22 4 0 100 42.918 3.137
101 127 22 23 4 0 100 43.307 3.132
101 127 23 24 4 0 100 42.043 3.129
101 127 24 25 4 0 100 43.231 3.117
101 127 25 26 4 0 100 43.668 3.123
101 127 26 27 4 0 100 43.193 3.119
101 127 27 28 4 0 100 43.270 3.107
101 127 28 29 4 0 100 44.227 3.105
101 127 29 30 4 0 100 42.277 3.108
101 127 30 31 4 0 100 43.591 3.097
101 127 31 32 4 0 100 43.914 3.091
101 127 32 33 4 0 100 44.654 3.082
101 127 33 34 4 0 100 43.614 3.077
101 127 34 35 4 0 100 41.566 3.065
101 127 35 36 4 0 100 46.425 3.045
101 127 36 37 4 0 100 43.640 3.056
101 127 37 38 4 0 100 42.777 3.048
101 127 38 39 4 0 100 38.182 3.031
101 127 39 40 4 0 100 45.963 3.062
101 127 40 41 4 0 100 49.791 3.027
101 127 41 42 4 0 100 51.731 3.060
101 127 42 43 4 0 100 50.365 3.007
101 127 43 44 4 0 100 55.590 3.012
101 127 44 100 4 0 100 64.060 3.004
127 159 0 1 4 0 100 28.450 3.453
127 159 1 2 4 0 100 48.126 3.342
127 159 2 3 4 0 100 44.601 3.371
127 159 3 4 4 0 100 42.712 3.356
127 159 4 5 4 0 100 41.846 3.351
127 159 5 6 4 0 100 42.687 3.348
127 159 6 7 4 0 100 41.895 3.343
127 159 7 8 4 0 100 42.682 3.337
127 159 8 9 4 0 100 42.395 3.340
127 159 9 10 4 0 100 42.370 3.332
127 159 10 11 4 0 100 42.576 3.318
127 159 11 12 4 0 100 42.510 3.323
127 159 12 13 4 0 100 41.635 3.313
127 159 13 14 4 0 100 42.418 3.312
127 159 14 15 4 0 100 42.414 3.305
127 159 15 16 4 0 100 43.045 3.301
127 159 16 17 4 0 100 43.411 3.296
127 159 17 18 4 0 100 42.632 3.295
127 159 18 19 4 0 100 43.069 3.291
127 159 19 20 4 0 100 43.023 3.284
127 159 20 21 4 0 100 42.174 3.280
127 159 21 22 4 0 100 42.239 3.275
127 159 22 23 4 0 100 42.371 3.269
127 159 23 24 4 0 100 42.754 3.268
127 159 24 25 4 0 100 42.850 3.261
127 159 25 26 4 0 100 43.533 3.252
127 159 26 27 4 0 100 41.700 3.250
127 159 27 28 4 0 100 42.518 3.241
127 159 28 29 4 0 100 43.718 3.230
127 159 29 30 4 0 100 40.995 3.225
127 159 30 31 4 0 100 43.416 3.225
127 159 31 32 4 0 100 42.846 3.230
127 159 32 33 4 0 100 44.445 3.230
127 159 33 34 4 0 100 40.835 3.214
127 159 34 35 4 0 100 43.022 3.211
127 159 35 36 4 0 100 43.506 3.221
127 159 36 37 4 0 100 42.638 3.202
127 159 37 38 4 0 100 46.585 3.201
127 159 38 39 4 0 100 52.176 3.167
127 159 39 40 4 0 100 45.966 3.193
127 159 40 41 4 0 100 51.683 3.203
127 159 41 42 4 0 100 59.187 3.156
127 159 42 43 4 0 100 65.333 3.141
127 159 43 44 4 0 100 73.394 3.146
127 159 44 100 4 0 100 60.522 3.123
159 201 0 1 4 0 100 100.000 3.166
159 201 1 2 4 0 100 53.560 3.517
159 201 2 3 4 0 100 41.831 3.506
159 201 3 4 4 0 100 40.557 3.495
159 201 4 5 4 0 100 41.127 3.512
159 201 5 6 4 0 100 40.758 3.494
159 201 6 7 4 0 100 40.085 3.488
159 201 7 8 4 0 100 41.749 3.480
159 201 8 9 4 0 100 40.630 3.475
159 201 9 10 4 0 100 42.013 3.475
159 201 10 11 4 0 100 41.535 3.466
159 201 11 12 4 0 100 41.480 3.468
159 201 12 13 4 0 100 41.433 3.465
159 201 13 14 4 0 100 41.464 3.458
159 201 14 15 4 0 100 41.097 3.453
159 201 15 16 4 0 100 41.491 3.452
159 201 16 17 4 0 100 41.969 3.444
159 201 17 18 4 0 100 41.636 3.446
159 201 18 19 4 0 100 41.724 3.430
159 201 19 20 4 0 100 41.761 3.427
159 201 20 21 4 0 100 42.309 3.429
159 201 21 22 4 0 100 42.226 3.421
159 201 22 23 4 0 100 41.875 3.416
159 201 23 24 4 0 100 42.786 3.408
159 201 24 25 4 0 100 42.390 3.418
159 201 25 26 4 0 100 41.580 3.402
159 201 26 27 4 0 100 42.699 3.410
159 201 27 28 4 0 100 42.649 3.398
159 201 28 29 4 0 100 41.186 3.401
159 201 29 30 4 0 100 42.322 3.384
159 201 30 31 4 0 100 41.458 3.362
159 201 31 32 4 0 100 42.856 3.366
159 201 32 33 4 0 100 43.611 3.374
159 201 33 34 4 0 100 41.825 3.362
159 201 34 35 4 0 100 42.786 3.372
159 201 35 36 4 0 100 43.251 3.338
159 201 36 37 4 0 100 48.059 3.378
159 201 37 38 4 0 100 46.019 3.329
159 201 38 39 4 0 100 44.133 3.311
159 201 39 40 4 0 100 42.657 3.334
159 201 40 41 4 0 100 42.274 3.366
159 201 41 42 4 0 100 55.142 3.326
159 201 42 43 4 0 100 58.640 3.230
159 201 43 44 4 0 100 66.512 3.259
159 201 44 100 4 0 100 78.084 3.301
201 252 0 1 4 0 100 100.000 3.646
201 252 1 2 4 0 100 43.657 3.666
201 252 2 3 4 0 100 41.137 3.635
201 252 3 4 4 0 100 40.686 3.634
201 252 4 5 4 0 100 41.184 3.646
201 252 5 6 4 0 100 39.549 3.633
201 252 6 7 4 0 100 39.189 3.629
201 252 7 8 4 0 100 39.322 3.638
201 252 8 9 4 0 100 40.178 3.626
201 252 9 10 4 0 100 40.146 3.629
201 252 10 11 4 0 100 41.109 3.627
201 252 11 12 4 0 100 40.178 3.625
201 252 12 13 4 0 100 40.094 3.621
201 252 13 14 4 0 100 40.204 3.617
201 252 14 15 4 0 100 40.560 3.608
201 252 15 16 4 0 100 40.298 3.604
201 252 16 17 4 0 100 40.769 3.603
201 252 17 18 4 0 100 39.572 3.595
201 252 18 19 4 0 100 40.466 3.590
201 252 19 20 4 0 100 40.840 3.596
201 252 20 21 4 0 100 40.473 3.580
201 252 21 22 4 0 100 41.755 3.584
201 252 22 23 4 0 100 39.700 3.574
201 252 23 24 4 0 100 40.974 3.572
201 252 24 25 4 0 100 41.036 3.559
201 252 25 26 4 0 100 40.509 3.556
201 252 26 27 4 0 100 42.726 3.554
201 252 27 28 4 0 100 41.570 3.549
201 252 28 29 4 0 100 40.361 3.549
201 252 29 30 4 0 100 40.935 3.526
201 252 30 31 4 0 100 41.497 3.527
201 252 31 32 4 0 100 41.110 3.539
201 252 32 33 4 0 100 40.514 3.510
201 252 33 34 4 0 100 43.572 3.529
201 252 34 35 4 0 100 43.733 3.533
201 252 35 36 4 0 100 43.397 3.492
201 252 36 37 4 0 100 42.991 3.527
201 252 37 38 4 0 100 44.409 3.476
201 252 38 39 4 0 100 49.800 3.457
201 252 39 40 4 0 100 53.460 3.507
201 252 40 41 4 0 100 62.056 3.475
201 252 41 42 4 0 100 50.612 3.403
201 252 42 43 4 0 100 69.690 3.476
201 252 43 44 4 0 100 72.988 3.491
201 252 44 100 4 0 100 62.752 3.330
252 317 0 1 4 0 100 4.903 99.997
252 317 1 2 4 0 100 50.617 3.800
252 317 2 3 4 0 100 39.155 3.805
252 317 3 4 4 0 100 42.473 3.809
252 317 4 5 4 0 100 40.196 3.805
252 317 5 6 4 0 100 39.388 3.792
252 317 6 7 4 0 100 39.776 3.791
252 317 7 8 4 0 100 39.335 3.795
252 317 8 9 4 0 100 39.390 3.788
252 317 9 10 4 0 100 39.694 3.792
252 317 10 11 4 0 100 39.755 3.780
252 317 11 12 4 0 100 39.545 3.779
252 317 12 13 4 0 100 39.330 3.780
252 317 13 14 4 0 100 39.871 3.781
252 317 14 15 4 0 100 39.858 3.770
252 317 15 16 4 0 100 40.077 3.768
252 317 16 17 4 0 100 38.663 3.767
252 317 17 18 4 0 100 39.514 3.763
252 317 18 19 4 0 100 39.206 3.759
252 317 19 20 4 0 100 39.866 3.757
252 317 20 21 4 0 100 40.000 3.741
252 317 21 22 4 0 100 40.068 3.746
252 317 22 23 4 0 100 40.443 3.734
252 317 23 24 4 0 100 40.697 3.739
252 317 24 25 4 0 100 39.097 3.720
252 317 25 26 4 0 100 39.941 3.721
252 317 26 27 4 0 100 41.170 3.726
252 317 27 28 4 0 100 41.121 3.715
252 317 28 29 4 0 100 40.567 3.711
252 317 29 30 4 0 100 42.221 3.728
252 317 30 31 4 0 100 40.426 3.705
252 317 31 32 4 0 100 40.464 3.688
252 317 32 33 4 0 100 42.425 3.682
252 317 33 34 4 0 100 40.030 3.682
252 317 34 35 4 0 100 42.360 3.667
252 317 35 36 4 0 100 41.204 3.645
252 317 36 37 4 0 100 45.092 3.678
252 317 37 38 4 0 100 47.935 3.646
252 317 38 39 4 0 100 48.309 3.658
252 317 39 40 4 0 100 57.524 3.647
252 317 40 41 4 0 100 40.112 3.619
252 317 41 42 4 0 100 71.169 3.636
252 317 42 43 4 0 100 58.389 3.604
252 317 43 44 4 0 100 53.094 3.549
252 317 44 100 4 0 100 100.000 3.542
317 400 0 1 4 0 100 4.707 100.000
317 400 1 2 4 0 100 69.484 3.958
317 400 2 3 4 0 100 42.474 3.926
317 400 3 4 4 0 100 38.463 3.944
317 400 4 5 4 0 100 38.322 3.958
317 400 5 6 4 0 100 38.414 3.961
317 400 6 7 4 0 100 39.171 3.958
317 400 7 8 4 0 100 38.871 3.967
317 400 8 9 4 0 100 40.254 3.965
317 400 9 10 4 0 100 39.732 3.958
317 400 10 11 4 0 100 39.116 3.957
317 400 11 12 4 0 100 39.250 3.955
317 400 12 13 4 0 100 40.332 3.959
317 400 13 14 4 0 100 39.280 3.959
317 400 14 15 4 0 100 40.421 3.944
317 400 15 16 4 0 100 39.818 3.947
317 400 16 17 4 0 100 38.478 3.935
317 400 17 18 4 0 100 38.942 3.932
317 400 18 19 4 0 100 39.062 3.928
317 400 19 20 4 0 100 39.997 3.931
317 400 20 21 4 0 100 39.703 3.920
317 400 21 22 4 0 100 39.525 3.919
317 400 22 23 4 0 100 40.481 3.909
317 400 23 24 4 0 100 42.010 3.906
317 400 24 25 4 0 100 39.966 3.903
317 400 25 26 4 0 100 40.401 3.904
317 400 26 27 4 0 100 42.245 3.895
317 400 27 28 4 0 100 39.116 3.878
317 400 28 29 4 0 100 41.227 3.903
317 400 29 30 4 0 100 42.037 3.870
317 400 30 31 4 0 100 40.461 3.894
317 400 31 32 4 0 100 42.241 3.861
317 400 32 33 4 0 100 44.187 3.877
317 400 33 34 4 0 100 44.525 3.869
317 400 34 35 4 0 100 45.374 3.830
317 400 35 36 4 0 100 47.661 3.832
317 400 36 37 4 0 100 46.825 3.824
317 400 37 38 4 0 100 45.952 3.825
317 400 38 39 4 0 100 49.178 3.817
317 400 39 40 4 0 100 56.404 3.840
317 400 40 41 4 0 100 63.695 3.710
317 400 41 42 4 0 100 59.248 3.758
317 400 42 43 4 0 100 68.931 3.739
317 400 43 44 4 0 100 84.808 3.890
317 400 44 100 4 0 100 51.830 3.747
400 503 0 1 4 0 100 5.122 99.988
400 503 1 2 4 0 100 78.193 4.214
400 503 2 3 4 0 100 49.920 4.141
400 503 3 4 4 0 100 43.325 4.136
400 503 4 5 4 0 100 38.995 4.106
400 503 5 6 4 0 100 41.506 4.139
400 503 6 7 4 0 100 42.497 4.163
400 503 7 8 4 0 100 40.463 4.139
400 503 8 9 4 0 100 40.979 4.133
400 503 9 10 4 0 100 40.084 4.141
400 503 10 11 4 0 100 41.761 4.146
400 503 11 12 4 0 100 40.859 4.145
400 503 12 13 4 0 100 40.274 4.141
400 503 13 14 4 0 100 40.692 4.133
400 503 14 15 4 0 100 40.799 4.128
400 503 15 16 4 0 100 41.756 4.133
400 503 16 17 4 0 100 40.227 4.115
400 503 17 18 4 0 100 39.430 4.113
400 503 18 19 4 0 100 40.754 4.113
400 503 19 20 4 0 100 42.145 4.111
400 503 20 21 4 0 100 40.085 4.099
400 503 21 22 4 0 100 40.872 4.090
400 503 22 23 4 0 100 40.531 4.085
400 503 23 24 4 0 100 41.784 4.070
400 503 24 25 4 0 100 42.463 4.088
400 503 25 26 4 0 100 40.306 4.061
400 503 26 27 4 0 100 40.780 4.078
400 503 27 28 4 0 100 44.208 4.084
400 503 28 29 4 0 100 44.327 4.089
400 503 29 30 4 0 100 42.778 4.054
400 503 30 31 4 0 100 41.160 4.043
400 503 31 32 4 0 100 43.322 4.039
400 503 32 33 4 0 100 44.365 4.020
400 503 33 34 4 0 100 46.891 4.053
400 503 34 35 4 0 100 48.020 4.006
400 503 35 36 4 0 100 48.979 4.046
400 503 36 37 4 0 100 50.933 4.021
400 503 37 38 4 0 100 55.035 3.995
400 503 38 39 4 0 100 58.606 3.947
400 503 39 40 4 0 100 84.385 4.024
400 503 40 41 4 0 100 83.851 3.926
400 503 41 42 4 0 100 75.743 3.886
400 503 42 43 4 0 100 100.000 4.117
400 503 43 44 4 0 100 97.046 4.123
400 503 44 100 4 0 100 97.405 3.878
503 633 0 1 4 0 100 8.901 73.081
503 633 1 2 4 0 100 100.000 4.292
503 633 2 3 4 0 100 53.562 4.315
503 633 3 4 4 0 100 47.876 4.312
503 633 4 5 4 0 100 46.875 4.362
503 633 5 6 4 0 100 41.275 4.312
503 633 6 7 4 0 100 42.681 4.318
503 633 7 8 4 0 100 42.771 4.311
503 633 8 9 4 0 100 44.210 4.316
503 633 9 10 4 0 100 44.115 4.330
503 633 10 11 4 0 100 41.983 4.313
503 633 11 12 4 0 100 43.768 4.316
503 633 12 13 4 0 100 42.686 4.325
503 633 13 14 4 0 100 42.537 4.313
503 633 14 15 4 0 100 43.046 4.320
503 633 15 16 4 0 100 41.983 4.306
503 633 16 17 4 0 100 41.129 4.301
503 633 17 18 4 0 100 43.862 4.299
503 633 18 19 4 0 100 43.466 4.296
503 633 19 20 4 0 100 43.605 4.282
503 633 20 21 4 0 100 44.044 4.287
503 633 21 22 4 0 100 42.300 4.279
503 633 22 23 4 0 100 43.622 4.294
503 633 23 24 4 0 100 42.404 4.248
503 633 24 25 4 0 100 46.439 4.272
503 633 25 26 4 0 100 44.047 4.257
503 633 26 27 4 0 100 47.809 4.266
503 633 27 28 4 0 100 44.908 4.227
503 633 28 29 4 0 100 43.864 4.216
503 633 29 30 4 0 100 49.089 4.262
503 633 30 31 4 0 100 47.593 4.196
503 633 31 32 4 0 100 49.832 4.226
503 633 32 33 4 0 100 53.398 4.264
503 633 33 34 4 0 100 56.303 4.262
503 633 34 35 4 0 100 43.544 4.164
503 633 35 36 4 0 100 71.311 4.257
503 633 36 37 4 0 100 53.085 4.115
503 633 37 38 4 0 100 45.846 4.113
503 633 38 39 4 0 100 74.730 4.200
503 633 39 40 4 0 100 85.677 4.218
503 633 40 41 4 0 100 100.000 4.263
503 633 41 42 4 0 100 100.000 4.093
503 633 42 43 4 0 100 100.000 4.395
503 633 43 44 4 0 100 36.985 21.750
503 633 44 100 4 0 100 3.732 100.000
633 797 0 1 4 0 100 9.344 78.034
633 797 1 2 4 0 100 100.000 4.289
633 797 2 3 4 0 100 80.964 4.557
633 797 3 4 4 0 100 61.557 4.504
633 797 4 5 4 0 100 50.714 4.473
633 797 5 6 4 0 100 47.769 4.488
633 797 6 7 4 0 100 49.859 4.509
633 797 7 8 4 0 100 48.804 4.507
633 797 8 9 4 0 100 46.330 4.490
633 797 9 10 4 0 100 46.382 4.503
633 797 10 11 4 0 100 49.356 4.517
633 797 11 12 4 0 100 43.596 4.485
633 797 12 13 4 0 100 45.793 4.501
633 797 13 14 4 0 100 45.221 4.497
633 797 14 15 4 0 100 47.718 4.505
633 797 15 16 4 0 100 44.719 4.476
633 797 16 17 4 0 100 45.960 4.486
633 797 17 18 4 0 100 47.918 4.494
633 797 18 19 4 0 100 48.150 4.468
633 797 19 20 4 0 100 48.989 4.473
633 797 20 21 4 0 100 45.696 4.447
633 797 21 22 4 0 100 49.573 4.484
633 797 22 23 4 0 100 48.574 4.459
633 797 23 24 4 0 100 47.094 4.454
633 797 24 25 4 0 100 48.356 4.435
633 797 25 26 4 0 100 49.420 4.442
633 797 26 27 4 0 100 50.067 4.441
633 797 27 28 4 0 100 50.646 4.442
633 797 28 29 4 0 100 51.856 4.423
633 797 29 30 4 0 100 57.717 4.443
633 797 30 31 4 0 100 53.763 4.407
633 797 31 32 4 0 100 56.153 4.408
633 797 32 33 4 0 100 53.805 4.306
633 797 33 34 4 0 100 64.978 4.428
633 797 34 35 4 0 100 84.007 4.493
633 797 35 36 4 0 100 89.118 4.508
633 797 36 37 4 0 100 100.000 4.459
633 797 37 38 4 0 100 94.548 4.351
633 797 38 39 4 0 100 98.118 4.393
633 797 39 40 4 0 100 100.000 4.384
633 797 40 41 4 0 100 100.000 4.409
633 797 41 42 4 0 100 100.000 4.591
633 797 42 43 4 0 100 100.000 4.541
633 797 43 44 4 0 100 3.868 99.996
633 797 44 100 4 0 100 100.000 4.434
797 1003 0 1 4 0 100 11.303 87.921
797 1003 1 2 4 0 100 8.375 48.046
797 1003 2 3 4 0 100 100.000 4.621
797 1003 3 4 4 0 100 53.598 4.585
797 1003 4 5 4 0 100 60.315 4.673
797 1003 5 6 4 0 100 59.973 4.679
797 1003 6 7 4 0 100 61.168 4.703
797 1003 7 8 4 0 100 52.127 4.663
797 1003 8 9 4 0 100 49.620 4.675
797 1003 9 10 4 0 100 54.167 4.688
797 1003 10 11 4 0 100 51.577 4.663
797 1003 11 12 4 0 100 51.120 4.698
797 1003 12 13 4 0 100 53.144 4.701
797 1003 13 14 4 0 100 51.248 4.669
797 1003 14 15 4 0 100 48.075 4.660
797 1003 15 16 4 0 100 51.843 4.676
797 1003 16 17 4 0 100 53.427 4.665
797 1003 17 18 4 0 100 56.811 4.694
797 1003 18 19 4 0 100 54.828 4.655
797 1003 19 20 4 0 100 52.766 4.680
797 1003 20 21 4 0 100 46.039 4.634
797 1003 21 22 4 0 100 52.518 4.651
797 1003 22 23 4 0 100 54.111 4.626
797 1003 23 24 4 0 100 57.542 4.677
797 1003 24 25 4 0 100 53.116 4.649
797 1003 25 26 4 0 100 53.591 4.626
797 1003 26 27 4 0 100 57.193 4.681
797 1003 27 28 4 0 100 55.716 4.619
797 1003 28 29 4 0 100 69.329 4.661
797 1003 29 30 4 0 100 59.730 4.603
797 1003 30 31 4 0 100 91.513 4.682
797 1003 31 32 4 0 100 51.702 4.582
797 1003 32 33 4 0 100 86.191 4.571
797 1003 33 34 4 0 100 100.000 4.462
797 1003 34 35 4 0 100 100.000 4.637
797 1003 35 36 4 0 100 100.000 4.712
797 1003 36 37 4 0 100 100.000 4.765
797 1003 37 38 4 0 100 100.000 4.281
797 1003 38 39 4 0 100 55.795 18.742
797 1003 39 40 4 0 100 3.496 100.000
797 1003 40 41 4 0 100 52.429 4.767
797 1003 41 42 4 0 100 100.000 4.991
797 1003 42 43 4 0 100 4.435 99.999
797 1003 43 44 4 0 100 4.322 100.000
797 1003 44 100 4 0 100 4.805 99.998
1003 1262 1 2 4 0 100 4.479 100.000
1003 1262 2 3 4 0 100 100.000 5.078
1003 1262 3 4 4 0 100 100.000 4.986
1003 1262 4 5 4 0 100 97.098 4.895
1003 1262 5 6 4 0 100 76.543 4.727
1003 1262 6 7 4 0 100 61.217 4.769
1003 1262 7 8 4 0 100 59.709 4.831
1003 1262 8 9 4 0 100 66.147 4.888
1003 1262 9 10 4 0 100 66.541 4.846
1003 1262 10 11 4 0 100 64.710 4.894
1003 1262 11 12 4 0 100 53.981 4.820
1003 1262 12 13 4 0 100 56.744 4.850
1003 1262 13 14 4 0 100 59.331 4.867
1003 1262 14 15 4 0 100 60.398 4.835
1003 1262 15 16 4 0 100 57.471 4.853
1003 1262 16 17 4 0 100 50.790 4.824
1003 1262 17 18 4 0 100 60.003 4.793
1003 1262 18 19 4 0 100 61.171 4.810
1003 1262 19 20 4 0 100 75.565 4.906
1003 1262 20 21 4 0 100 58.631 4.779
1003 1262 21 22 4 0 100 67.466 4.809
1003 1262 22 23 4 0 100 57.729 4.751
1003 1262 23 24 4 0 100 57.712 4.828
1003 1262 24 25 4 0 100 83.241 4.852
1003 1262 25 26 4 0 100 79.511 4.919
1003 1262 26 27 4 0 100 78.761 4.909
1003 1262 27 28 4 0 100 100.000 4.976
1003 1262 28 29 4 0 100 100.000 4.819
1003 1262 29 30 4 0 100 100.000 4.838
1003 1262 30 31 4 0 100 99.383 4.699
1003 1262 31 32 4 0 100 100.000 5.184
1003 1262 32 33 4 0 100 100.000 5.034
1003 1262 33 34 4 0 100 100.000 4.786
1003 1262 34 35 4 0 100 100.000 4.743
1003 1262 35 36 4 0 100 100.000 4.872
1003 1262 36 37 4 0 100 3.864 100.000
1003 1262 37 38 4 0 100 4.329 100.000
1003 1262 38 39 4 0 100 5.115 96.163
1003 1262 39 40 4 0 100 99.574 34.784
1003 1262 40 41 4 0 100 5.260 100.000
1003 1262 41 42 4 0 100 66.247 28.765
1003 1262 42 43 4 0 100 7.956 70.562
1003 1262 43 44 4 0 100 6.503 99.999
1003 1262 44 100 4 0 100 7.657 81.442
1262 1589 1 2 4 0 100 11.126 55.483
1262 1589 2 3 4 0 100 4.816 99.997
1262 1589 3 4 4 0 100 3.397 100.000
1262 1589 4 5 4 0 100 91.744 21.543
1262 1589 5 6 4 0 100 100.000 5.432
1262 1589 6 7 4 0 100 100.000 5.158
1262 1589 7 8 4 0 100 100.000 5.193
1262 1589 8 9 4 0 100 88.182 4.921
1262 1589 9 10 4 0 100 77.621 4.921
1262 1589 10 11 4 0 100 95.179 5.125
1262 1589 11 12 4 0 100 100.000 5.006
1262 1589 12 13 4 0 100 100.000 5.131
1262 1589 13 14 4 0 100 89.442 4.977
1262 1589 14 15 4 0 100 83.181 4.968
1262 1589 15 16 4 0 100 78.930 4.978
1262 1589 16 17 4 0 100 81.618 4.970
1262 1589 17 18 4 0 100 100.000 5.051
1262 1589 18 19 4 0 100 86.337 4.958
1262 1589 19 20 4 0 100 70.427 4.986
1262 1589 20 21 4 0 100 80.190 4.931
1262 1589 21 22 4 0 100 99.180 5.031
1262 1589 22 23 4 0 100 100.000 4.953
1262 1589 23 24 4 0 100 96.721 4.847
1262 1589 24 25 4 0 100 100.000 5.164
1262 1589 25 26 4 0 100 100.000 5.013
1262 1589 26 27 4 0 100 100.000 4.754
1262 1589 27 28 4 0 100 100.000 4.966
1262 1589 28 29 4 0 100 100.000 5.051
1262 1589 29 30 4 0 100 100.000 5.296
1262 1589 30 31 4 0 100 87.345 4.937
1262 1589 31 32 4 0 100 100.000 5.037
1262 1589 32 33 4 0 100 3.973 100.000
1262 1589 33 34 4 0 100 4.950 100.000
1262 1589 34 35 4 0 100 5.075 99.999
1262 1589 35 36 4 0 100 28.090 24.482
1262 1589 36 37 4 0 100 5.060 100.000
1262 1589 37 38 4 0 100 6.322 89.935
1262 1589 38 39 4 0 100 5.633 99.994
1262 1589 39 40 4 0 100 6.698 100.000
1262 1589 40 41 4 0 100 10.304 54.921
1262 1589 41 42 4 0 100 7.328 99.991
1262 1589 42 43 4 0 100 99.174 63.107
1262 1589 43 100 4 0 100 10.491 85.733
1589 2000 1 2 4 0 100 10.258 90.771
1589 2000 3 4 4 0 100 7.437 80.919
1589 2000 4 5 4 0 100 5.538 99.983
1589 2000 5 6 4 0 100 100.000 5.443
1589 2000 6 7 4 0 100 3.897 100.000
1589 2000 7 8 4 0 100 48.493 22.185
1589 2000 8 9 4 0 100 100.000 5.230
1589 2000 9 10 4 0 100 100.000 5.160
1589 2000 10 11 4 0 100 100.000 4.573
1589 2000 11 12 4 0 100 100.000 4.861
1589 2000 12 13 4 0 100 100.000 5.155
1589 2000 13 14 4 0 100 100.000 4.791
1589 2000 14 15 4 0 100 44.476 47.698
1589 2000 15 16 4 0 100 2.845 100.000
1589 2000 16 17 4 0 100 3.226 100.000
1589 2000 17 18 4 0 100 3.542 100.000
1589 2000 18 19 4 0 100 100.000 5.250
1589 2000 19 20 4 0 100 3.415 100.000
1589 2000 20 21 4 0 100 3.493 100.000
1589 2000 21 22 4 0 100 3.629 100.000
1589 2000 22 23 4 0 100 3.757 100.000
1589 2000 23 24 4 0 100 4.459 100.000
1589 2000 24 25 4 0 100 4.284 100.000
1589 2000 25 26 4 0 100 5.125 99.999
1589 2000 26 27 4 0 100 4.649 100.000
1589 2000 27 28 4 0 100 6.304 99.979
1589 2000 28 29 4 0 100 5.432 99.971
1589 2000 29 30 4 0 100 5.472 100.000
1589 2000 30 31 4 0 100 5.631 99.786
1589 2000 31 32 4 0 100 5.446 100.000
1589 2000 32 33 4 0 100 5.592 100.000
1589 2000 33 34 4 0 100 96.491 92.638
1589 2000 34 35 4 0 100 96.964 28.430
1589 2000 35 36 4 0 100 12.014 68.576
1589 2000 37 38 4 0 100 7.935 99.999
1589 2000 38 39 4 0 100 10.176 72.604
1589 2000 40 41 4 0 100 96.734 99.642
1589 2000 41 42 4 0 100 13.840 82.300
1589 2000 43 100 4 0 100 10.963 81.336
2000 4000 2 3 4 0 100 89.000 85.150
2000 4000 3 4 4 0 100 12.159 79.958
2000 4000 4 5 4 0 100 13.757 60.337
2000 4000 5 6 4 0 100 12.857 81.950
2000 4000 6 7 4 0 100 7.341 77.579
2000 4000 7 8 4 0 100 6.827 99.990
2000 4000 8 9 4 0 100 14.062 49.794
2000 4000 9 10 4 0 100 16.000 46.326
2000 4000 10 11 4 0 100 9.709 75.214
2000 4000 11 12 4 0 100 8.442 63.022
2000 4000 12 13 4 0 100 6.614 99.994
2000 4000 13 14 4 0 100 5.010 100.000
2000 4000 14 15 4 0 100 9.617 65.198
2000 4000 15 16 4 0 100 18.248 31.389
2000 4000 16 17 4 0 100 15.443 45.327
2000 4000 17 18 4 0 100 5.396 99.976
2000 4000 18 19 4 0 100 99.315 32.561
2000 4000 19 20 4 0 100 8.788 68.381
2000 4000 20 21 4 0 100 8.915 78.921
2000 4000 21 22 4 0 100 7.903 99.967
2000 4000 22 23 4 0 100 7.558 99.164
2000 4000 24 25 4 0 100 11.466 59.412
2000 4000 25 26 4 0 100 99.996 46.303
2000 4000 26 27 4 0 100 19.163 53.089
2000 4000 27 28 4 0 100 27.532 39.050
2000 4000 28 29 4 0 100 8.603 95.129
2000 4000 29 30 4 0 100 10.595 89.522
2000 4000 31 32 4 0 100 9.532 78.170
2000 4000 37 100 4 0 100 44.056 83.779
